timestamp,staging,condenser_inlet_temp,evaporator_heat_load_rt,system_power_consumption
2025-08-22 02:00:00,4,30.1,769.4,891.4
2025-08-22 03:00:00,5,29.2,781.9,1121.2
2025-08-22 04:00:00,4,27.9,1086.2,997.2
2025-08-22 05:00:00,8,30.5,500.3,1081.5
2025-08-22 06:00:00,6,26.7,1207.5,1078.1
2025-08-22 07:00:00,6,30.2,1138.8,630.4
2025-08-22 08:00:00,9,28.4,765.3,1038.8
2025-08-22 09:00:00,9,27.1,946.6,1184.8
2025-08-22 10:00:00,9,27.4,782.7,1043.3
2025-08-22 11:00:00,10,28.0,776.2,799.2
2025-08-22 12:00:00,10,29.4,591.0,577.8
2025-08-22 13:00:00,9,28.7,789.5,966.0
2025-08-22 14:00:00,5,30.5,624.0,739.4
2025-08-22 15:00:00,0,28.5,1045.3,714.7
2025-08-22 16:00:00,4,29.9,553.9,1104.1
2025-08-22 17:00:00,5,28.7,775.3,584.2
2025-08-22 18:00:00,8,30.0,581.9,1045.8
2025-08-22 19:00:00,4,28.2,1090.9,585.9
2025-08-22 20:00:00,6,29.8,574.0,793.7
2025-08-22 21:00:00,7,28.8,890.5,655.8
2025-08-22 22:00:00,1,28.8,854.9,863.6
2025-08-22 23:00:00,3,29.4,552.1,852.5
2025-08-23 00:00:00,1,31.3,1091.8,587.2
2025-08-23 01:00:00,9,28.4,955.2,938.8
2025-08-23 02:00:00,3,29.0,925.7,1088.1
2025-08-23 03:00:00,9,28.6,580.0,788.2
2025-08-23 04:00:00,3,29.2,809.0,627.5
2025-08-23 05:00:00,9,28.6,692.5,824.5
2025-08-23 06:00:00,4,29.6,826.2,836.5
2025-08-23 07:00:00,2,28.4,654.6,1032.7
2025-08-23 08:00:00,2,27.7,933.1,676.4
2025-08-23 09:00:00,6,27.8,858.2,1062.0
2025-08-23 10:00:00,2,29.6,520.1,866.1
2025-08-23 11:00:00,9,28.0,960.3,911.5
2025-08-23 12:00:00,0,29.2,662.1,966.3
2025-08-23 13:00:00,1,30.3,1067.5,726.7
2025-08-23 14:00:00,8,29.5,922.4,776.5
2025-08-23 15:00:00,9,29.7,757.1,1003.4
2025-08-23 16:00:00,1,29.1,609.2,680.8
2025-08-23 17:00:00,5,27.7,1129.0,972.1
2025-08-23 18:00:00,5,29.6,884.4,969.2
2025-08-23 19:00:00,9,28.3,777.4,901.7
2025-08-23 20:00:00,6,27.9,945.9,832.8
2025-08-23 21:00:00,4,29.2,579.4,1004.7
2025-08-23 22:00:00,5,27.2,810.3,1026.5
2025-08-23 23:00:00,3,29.1,1016.2,677.4
2025-08-24 00:00:00,0,27.7,742.5,1024.0
2025-08-24 01:00:00,6,27.2,1017.7,1043.6
2025-08-24 02:00:00,6,28.2,967.5,726.0
2025-08-24 03:00:00,6,29.1,1036.3,737.8
2025-08-24 04:00:00,3,28.5,939.2,763.7
2025-08-24 05:00:00,4,28.0,913.9,736.2
2025-08-24 06:00:00,1,28.0,772.3,728.7
2025-08-24 07:00:00,9,29.5,1375.3,565.2
2025-08-24 08:00:00,7,29.2,771.3,1001.2
2025-08-24 09:00:00,7,29.7,752.8,1130.8
2025-08-24 10:00:00,1,28.8,697.9,990.7
2025-08-24 11:00:00,2,29.5,907.2,901.7
2025-08-24 12:00:00,7,29.2,829.3,897.9
2025-08-24 13:00:00,0,27.6,1102.9,1431.5
2025-08-24 14:00:00,8,29.4,781.4,724.4
2025-08-24 15:00:00,0,28.1,1282.4,867.5
2025-08-24 16:00:00,6,28.3,761.8,581.9
2025-08-24 17:00:00,3,28.5,1057.8,646.7
2025-08-24 18:00:00,7,29.2,619.8,829.7
2025-08-24 19:00:00,0,28.4,708.2,884.5
2025-08-24 20:00:00,10,28.1,807.3,273.3
2025-08-24 21:00:00,9,30.2,1186.3,628.6
2025-08-24 22:00:00,2,29.0,850.1,1111.3
2025-08-24 23:00:00,8,28.9,1035.8,952.9
2025-08-25 00:00:00,5,29.3,475.6,1474.8
2025-08-25 01:00:00,9,29.6,957.7,972.8
2025-08-25 02:00:00,0,27.6,727.4,829.0
2025-08-25 03:00:00,2,26.6,977.2,869.0
2025-08-25 04:00:00,1,30.0,686.3,1341.6
2025-08-25 05:00:00,9,29.9,729.8,1098.8
2025-08-25 06:00:00,7,29.8,900.0,992.6
2025-08-25 07:00:00,1,27.9,870.0,805.6
2025-08-25 08:00:00,0,29.4,715.0,796.5
2025-08-25 09:00:00,10,30.7,1203.9,640.6
2025-08-25 10:00:00,9,28.8,506.5,1031.5
2025-08-25 11:00:00,7,28.9,883.6,512.3
2025-08-25 12:00:00,6,29.9,1033.4,756.9
2025-08-25 13:00:00,2,26.3,1026.6,765.2
2025-08-25 14:00:00,8,29.1,870.7,475.6
2025-08-25 15:00:00,8,28.2,584.8,622.9
2025-08-25 16:00:00,1,29.1,786.2,607.9
2025-08-25 17:00:00,1,29.2,718.7,884.8
2025-08-25 18:00:00,2,28.9,488.1,506.6
2025-08-25 19:00:00,2,28.3,689.1,1254.8
2025-08-25 20:00:00,4,28.7,644.3,486.9
2025-08-25 21:00:00,1,28.4,781.0,932.4
2025-08-25 22:00:00,10,28.0,1060.3,850.9
2025-08-25 23:00:00,5,28.2,1039.7,344.3
2025-08-26 00:00:00,8,29.0,839.0,960.4
2025-08-26 01:00:00,2,29.5,637.7,616.4
2025-08-26 02:00:00,4,29.5,673.6,788.8
2025-08-26 03:00:00,6,30.2,959.9,1043.4
2025-08-26 04:00:00,2,28.5,750.7,1136.1
2025-08-26 05:00:00,10,31.0,1027.4,950.4
2025-08-26 06:00:00,9,28.9,548.3,722.6
2025-08-26 07:00:00,4,28.5,623.4,616.0
2025-08-26 08:00:00,0,27.6,816.4,746.1
2025-08-26 09:00:00,6,28.8,664.6,837.1
2025-08-26 10:00:00,10,29.2,543.5,938.7
2025-08-26 11:00:00,8,29.5,1127.8,829.6
2025-08-26 12:00:00,8,27.1,882.0,825.1
2025-08-26 13:00:00,9,29.3,838.6,244.6
2025-08-26 14:00:00,6,30.0,1141.3,687.4
2025-08-26 15:00:00,5,27.8,575.2,849.0
2025-08-26 16:00:00,4,28.8,917.4,883.4
2025-08-26 17:00:00,0,31.1,972.4,1028.3
2025-08-26 18:00:00,3,28.8,817.3,1223.8
2025-08-26 19:00:00,6,28.5,898.1,1143.2
2025-08-26 20:00:00,4,29.3,774.7,565.9
2025-08-26 21:00:00,0,29.3,921.4,800.1
2025-08-26 22:00:00,4,28.3,908.2,541.4
2025-08-26 23:00:00,3,28.8,777.6,1044.4
2025-08-27 00:00:00,6,28.9,246.0,809.7
2025-08-27 01:00:00,10,28.9,698.3,948.1
2025-08-27 02:00:00,9,29.4,602.3,601.7
2025-08-27 03:00:00,0,29.0,1055.1,693.4
2025-08-27 04:00:00,5,30.3,1203.0,884.7
2025-08-27 05:00:00,7,29.6,702.2,1004.8
2025-08-27 06:00:00,0,29.7,962.0,462.8
2025-08-27 07:00:00,9,29.2,946.2,851.2
2025-08-27 08:00:00,7,28.5,1011.0,804.5
2025-08-27 09:00:00,2,29.8,918.4,970.8
2025-08-27 10:00:00,4,28.3,927.6,713.1
2025-08-27 11:00:00,9,28.2,1093.1,883.2
2025-08-27 12:00:00,8,28.6,1119.5,945.8
2025-08-27 13:00:00,6,29.0,904.7,995.4
2025-08-27 14:00:00,9,29.5,1096.9,592.4
2025-08-27 15:00:00,4,29.0,557.2,1009.7
2025-08-27 16:00:00,1,30.5,973.5,844.6
2025-08-27 17:00:00,5,29.5,810.1,832.9
2025-08-27 18:00:00,0,27.5,738.4,885.7
2025-08-27 19:00:00,6,29.6,648.9,617.4
2025-08-27 20:00:00,10,30.8,815.7,905.6
2025-08-27 21:00:00,9,27.8,692.9,1097.1
2025-08-27 22:00:00,10,29.5,929.0,712.4
2025-08-27 23:00:00,8,28.5,962.5,878.8
2025-08-28 00:00:00,4,28.8,1039.3,1089.3
2025-08-28 01:00:00,0,28.7,1055.8,988.0
2025-08-28 02:00:00,7,27.6,990.0,854.6
2025-08-28 03:00:00,7,28.0,736.8,999.5
2025-08-28 04:00:00,6,30.4,537.8,1057.4
2025-08-28 05:00:00,3,28.9,855.2,977.4
2025-08-28 06:00:00,5,29.4,984.4,659.7
2025-08-28 07:00:00,2,29.2,589.3,1232.8
2025-08-28 08:00:00,9,29.2,989.6,778.8
2025-08-28 09:00:00,5,28.6,724.6,693.5
2025-08-28 10:00:00,2,27.7,796.1,538.6
2025-08-28 11:00:00,9,28.8,1075.0,951.0
2025-08-28 12:00:00,10,28.2,1034.6,593.2
2025-08-28 13:00:00,7,27.7,1097.9,1054.8
2025-08-28 14:00:00,1,28.4,694.9,1057.7
2025-08-28 15:00:00,8,29.9,924.5,850.6
2025-08-28 16:00:00,5,29.4,790.2,765.2
2025-08-28 17:00:00,5,29.2,654.5,647.8
2025-08-28 18:00:00,8,28.9,896.5,807.6
2025-08-28 19:00:00,8,29.6,1008.4,754.3
2025-08-28 20:00:00,4,28.2,1076.4,838.0
2025-08-28 21:00:00,5,28.9,1110.3,940.2
2025-08-28 22:00:00,7,27.3,977.1,901.7
2025-08-28 23:00:00,3,31.2,826.7,1095.7
2025-08-29 00:00:00,7,27.7,824.3,710.4
2025-08-29 01:00:00,2,27.9,931.2,781.4
2025-08-29 02:00:00,7,29.1,795.5,748.2
2025-08-29 03:00:00,0,28.9,562.5,1039.1
2025-08-29 04:00:00,3,30.8,919.2,911.1
2025-08-29 05:00:00,8,29.6,759.6,1260.1
2025-08-29 06:00:00,4,29.1,543.9,996.6
2025-08-29 07:00:00,4,28.3,996.0,943.3
2025-08-29 08:00:00,0,30.2,870.7,927.6
2025-08-29 09:00:00,3,29.0,989.9,863.3
2025-08-29 10:00:00,1,31.2,845.7,800.1
2025-08-29 11:00:00,0,30.3,792.6,866.9
2025-08-29 12:00:00,2,29.3,606.9,1084.2
2025-08-29 13:00:00,0,28.7,1015.8,854.1
2025-08-29 14:00:00,3,28.2,1033.9,666.5
2025-08-29 15:00:00,0,30.4,1069.9,683.8
2025-08-29 16:00:00,4,27.8,830.4,757.1
2025-08-29 17:00:00,0,29.8,846.3,859.0
2025-08-29 18:00:00,3,29.7,773.3,563.8
2025-08-29 19:00:00,10,28.2,911.7,919.9
2025-08-29 20:00:00,5,28.5,716.3,581.6
2025-08-29 21:00:00,10,28.7,1391.1,526.8
2025-08-29 22:00:00,1,28.9,1026.9,716.1
2025-08-29 23:00:00,8,29.0,697.5,561.0
2025-08-30 00:00:00,8,29.6,861.3,829.1
2025-08-30 01:00:00,8,27.8,753.2,1206.4
2025-08-30 02:00:00,5,28.8,777.3,819.1
2025-08-30 03:00:00,9,27.7,672.9,592.4
2025-08-30 04:00:00,0,28.9,817.5,994.5
2025-08-30 05:00:00,4,28.3,1127.2,923.5
2025-08-30 06:00:00,0,29.4,712.1,860.0
2025-08-30 07:00:00,4,28.8,1060.3,707.4
2025-08-30 08:00:00,3,27.1,543.3,784.1
2025-08-30 09:00:00,6,29.6,1028.2,794.3
2025-08-30 10:00:00,3,29.3,817.1,367.8
2025-08-30 11:00:00,0,29.9,968.0,1018.9
2025-08-30 12:00:00,9,27.8,1172.3,1110.3
2025-08-30 13:00:00,5,29.8,1050.9,704.3
2025-08-30 14:00:00,1,27.8,871.9,568.1
2025-08-30 15:00:00,2,30.2,669.3,933.9
2025-08-30 16:00:00,8,28.1,881.8,1289.7
2025-08-30 17:00:00,2,28.0,919.9,1085.3
2025-08-30 18:00:00,2,29.1,1061.0,695.5
2025-08-30 19:00:00,2,28.8,910.4,972.3
2025-08-30 20:00:00,6,29.3,674.7,1003.4
2025-08-30 21:00:00,0,29.1,1091.1,1024.4
2025-08-30 22:00:00,7,31.8,1043.1,799.5
2025-08-30 23:00:00,1,28.9,1010.2,857.6
2025-08-31 00:00:00,8,28.3,711.9,563.9
2025-08-31 01:00:00,6,29.9,1022.0,629.1
2025-08-31 02:00:00,10,27.2,875.5,737.8
2025-08-31 03:00:00,6,30.3,663.2,464.8
2025-08-31 04:00:00,2,28.0,478.5,790.2
2025-08-31 05:00:00,9,28.8,703.7,738.5
2025-08-31 06:00:00,9,28.2,576.6,1015.0
2025-08-31 07:00:00,1,30.2,1062.8,914.4
2025-08-31 08:00:00,4,27.5,806.4,1175.7
2025-08-31 09:00:00,9,29.9,1074.6,934.4
2025-08-31 10:00:00,5,30.7,907.6,795.2
2025-08-31 11:00:00,1,28.5,258.1,343.3
2025-08-31 12:00:00,1,28.6,1118.8,989.0
2025-08-31 13:00:00,0,28.0,959.4,738.4
2025-08-31 14:00:00,1,28.8,605.6,683.8
2025-08-31 15:00:00,0,29.5,796.8,798.2
2025-08-31 16:00:00,2,29.4,1031.6,643.9
2025-08-31 17:00:00,7,30.5,963.8,765.2
2025-08-31 18:00:00,5,29.5,578.6,633.1
2025-08-31 19:00:00,0,28.4,822.7,742.1
2025-08-31 20:00:00,6,29.1,1039.0,1105.4
2025-08-31 21:00:00,1,30.4,890.2,916.3
2025-08-31 22:00:00,7,29.1,686.7,840.9
2025-08-31 23:00:00,9,29.1,873.2,910.2
2025-09-01 00:00:00,0,27.8,718.6,634.3
2025-09-01 01:00:00,0,29.2,813.1,1105.5
2025-09-01 02:00:00,4,29.0,1128.6,955.3
2025-09-01 03:00:00,8,29.1,719.6,712.7
2025-09-01 04:00:00,0,28.5,787.8,1043.8
2025-09-01 05:00:00,0,29.7,964.8,549.5
2025-09-01 06:00:00,9,30.2,1042.3,848.7
2025-09-01 07:00:00,5,30.2,899.6,1195.1
2025-09-01 08:00:00,5,28.7,759.2,1018.8
2025-09-01 09:00:00,4,28.8,711.0,856.2
2025-09-01 10:00:00,9,30.6,1226.0,615.2
2025-09-01 11:00:00,4,30.4,896.1,1138.6
2025-09-01 12:00:00,1,31.6,577.1,713.9
2025-09-01 13:00:00,3,28.7,869.9,1003.4
2025-09-01 14:00:00,7,28.2,941.0,1257.9
2025-09-01 15:00:00,2,29.1,765.4,904.3
2025-09-01 16:00:00,4,28.3,951.2,531.7
2025-09-01 17:00:00,6,28.6,639.9,753.2
2025-09-01 18:00:00,6,29.0,808.1,648.9
2025-09-01 19:00:00,2,29.1,812.9,924.9
2025-09-01 20:00:00,3,27.1,811.7,610.0
2025-09-01 21:00:00,6,29.6,649.0,1023.5
2025-09-01 22:00:00,5,27.8,983.5,781.9
2025-09-01 23:00:00,6,29.2,744.3,772.2
2025-09-02 00:00:00,9,30.0,1082.3,915.4
2025-09-02 01:00:00,1,28.7,561.0,834.4
2025-09-02 02:00:00,10,29.3,924.8,869.7
2025-09-02 03:00:00,1,29.5,840.8,904.8
2025-09-02 04:00:00,4,27.9,1029.7,563.4
2025-09-02 05:00:00,1,28.7,501.0,840.7
2025-09-02 06:00:00,5,28.9,655.6,683.2
2025-09-02 07:00:00,0,28.1,750.4,1025.4
2025-09-02 08:00:00,10,30.5,758.0,853.6
2025-09-02 09:00:00,7,29.8,707.0,904.1
2025-09-02 10:00:00,8,28.4,1161.5,972.9
2025-09-02 11:00:00,3,28.5,1013.8,1288.3
2025-09-02 12:00:00,5,28.2,804.5,1082.6
2025-09-02 13:00:00,6,29.5,957.3,1117.1
2025-09-02 14:00:00,6,29.3,943.0,1314.4
2025-09-02 15:00:00,1,29.7,692.2,891.3
2025-09-02 16:00:00,1,30.4,1178.4,977.2
2025-09-02 17:00:00,9,30.2,423.0,866.1
2025-09-02 18:00:00,4,27.8,851.7,691.6
2025-09-02 19:00:00,5,27.9,840.6,922.0
2025-09-02 20:00:00,10,28.6,619.6,1146.6
2025-09-02 21:00:00,6,27.7,633.9,715.6
2025-09-02 22:00:00,6,28.8,780.9,845.1
2025-09-02 23:00:00,5,27.6,1265.6,802.7
2025-09-03 00:00:00,2,31.2,650.5,905.7
2025-09-03 01:00:00,0,30.5,900.1,536.3
2025-09-03 02:00:00,8,28.7,1018.7,1247.5
2025-09-03 03:00:00,9,28.9,471.4,592.9
2025-09-03 04:00:00,3,27.1,536.6,796.3
2025-09-03 05:00:00,8,29.7,755.3,1067.0
2025-09-03 06:00:00,8,31.3,1127.3,916.4
2025-09-03 07:00:00,9,27.3,797.4,625.2
2025-09-03 08:00:00,2,30.3,811.7,313.2
2025-09-03 09:00:00,10,28.6,1247.6,814.6
2025-09-03 10:00:00,4,30.1,528.6,706.8
2025-09-03 11:00:00,0,28.3,954.4,411.3
2025-09-03 12:00:00,0,30.1,819.3,746.0
2025-09-03 13:00:00,8,30.6,1336.4,731.3
2025-09-03 14:00:00,6,28.0,1103.9,1188.5
2025-09-03 15:00:00,3,30.6,890.3,1021.8
2025-09-03 16:00:00,4,28.6,809.6,734.1
2025-09-03 17:00:00,10,28.8,1005.8,584.1
2025-09-03 18:00:00,6,30.8,1062.1,1020.2
2025-09-03 19:00:00,5,29.5,940.8,1095.0
2025-09-03 20:00:00,3,27.7,907.7,603.7
2025-09-03 21:00:00,9,30.2,977.8,872.3
2025-09-03 22:00:00,5,29.0,820.1,993.3
2025-09-03 23:00:00,8,30.3,403.0,772.4
2025-09-04 00:00:00,5,29.1,883.1,1056.5
2025-09-04 01:00:00,10,28.4,593.0,609.8
2025-09-04 02:00:00,10,27.0,945.3,1078.7
2025-09-04 03:00:00,0,30.5,718.9,877.4
2025-09-04 04:00:00,9,29.5,1026.1,803.0
2025-09-04 05:00:00,0,31.1,806.7,974.9
2025-09-04 06:00:00,1,30.0,667.9,984.7
2025-09-04 07:00:00,0,28.6,955.5,940.1
2025-09-04 08:00:00,1,28.1,753.9,1001.6
2025-09-04 09:00:00,0,28.7,977.2,699.0
2025-09-04 10:00:00,5,28.6,726.5,850.8
2025-09-04 11:00:00,6,30.4,850.1,699.4
2025-09-04 12:00:00,2,27.7,788.7,861.2
2025-09-04 13:00:00,3,29.2,794.2,892.8
2025-09-04 14:00:00,1,28.3,741.3,799.3
2025-09-04 15:00:00,7,28.6,1079.5,858.9
2025-09-04 16:00:00,8,29.1,1001.3,891.8
2025-09-04 17:00:00,8,27.6,429.5,769.0
2025-09-04 18:00:00,0,26.7,1059.0,1040.0
2025-09-04 19:00:00,1,30.4,889.9,1029.1
2025-09-04 20:00:00,7,29.1,738.0,781.2
2025-09-04 21:00:00,10,29.2,884.5,678.5
2025-09-04 22:00:00,1,28.5,757.3,831.4
2025-09-04 23:00:00,1,29.7,613.6,499.4
2025-09-05 00:00:00,7,29.3,831.5,630.7
2025-09-05 01:00:00,2,29.3,1258.8,869.3
2025-09-05 02:00:00,7,30.1,876.5,897.5
2025-09-05 03:00:00,3,30.4,717.7,1120.6
2025-09-05 04:00:00,2,27.9,746.1,687.9
2025-09-05 05:00:00,7,29.1,1125.2,843.3
2025-09-05 06:00:00,6,30.1,707.9,1028.0
2025-09-05 07:00:00,4,30.4,413.7,979.6
2025-09-05 08:00:00,8,31.9,969.5,898.8
2025-09-05 09:00:00,2,30.4,1202.7,742.0
2025-09-05 10:00:00,5,30.3,943.5,720.7
2025-09-05 11:00:00,1,30.3,809.2,961.0
2025-09-05 12:00:00,2,28.2,835.5,747.8
2025-09-05 13:00:00,10,28.3,771.7,829.2
2025-09-05 14:00:00,7,29.7,874.1,836.1
2025-09-05 15:00:00,2,27.3,712.0,871.5
2025-09-05 16:00:00,1,29.0,925.9,975.8
2025-09-05 17:00:00,10,28.5,1154.7,899.1
2025-09-05 18:00:00,8,28.8,895.1,714.4
2025-09-05 19:00:00,10,28.8,1009.5,804.3
2025-09-05 20:00:00,0,29.0,737.1,774.0
2025-09-05 21:00:00,9,28.1,772.5,1003.0
2025-09-05 22:00:00,0,28.7,664.5,1143.3
2025-09-05 23:00:00,10,29.5,923.1,974.8
2025-09-06 00:00:00,4,28.2,1078.7,1097.5
2025-09-06 01:00:00,9,28.1,501.2,612.1
2025-09-06 02:00:00,0,28.4,1151.1,1010.2
2025-09-06 03:00:00,2,29.4,889.2,862.4
2025-09-06 04:00:00,8,26.8,867.1,714.0
2025-09-06 05:00:00,4,29.7,825.5,662.1
2025-09-06 06:00:00,8,28.0,1088.7,860.2
2025-09-06 07:00:00,9,27.8,698.5,1035.8
2025-09-06 08:00:00,6,29.9,688.0,958.0
2025-09-06 09:00:00,1,29.2,1022.3,770.9
2025-09-06 10:00:00,7,28.2,398.9,782.0
2025-09-06 11:00:00,4,29.9,700.5,883.8
2025-09-06 12:00:00,1,28.6,910.6,813.3
2025-09-06 13:00:00,7,29.9,1035.9,569.2
2025-09-06 14:00:00,8,28.1,1129.2,873.5
2025-09-06 15:00:00,9,29.9,827.7,1001.1
2025-09-06 16:00:00,6,28.7,909.0,858.8
2025-09-06 17:00:00,6,29.8,933.1,477.2
2025-09-06 18:00:00,1,28.7,721.6,818.0
2025-09-06 19:00:00,7,30.7,793.9,542.1
2025-09-06 20:00:00,0,29.0,790.3,822.7
2025-09-06 21:00:00,3,28.6,783.4,997.4
2025-09-06 22:00:00,7,28.2,669.4,968.5
2025-09-06 23:00:00,6,28.5,457.3,921.3
2025-09-07 00:00:00,9,28.3,1358.9,1025.0
2025-09-07 01:00:00,3,28.5,567.4,1254.5
2025-09-07 02:00:00,1,28.7,1029.8,977.4
2025-09-07 03:00:00,0,29.9,896.0,671.6
2025-09-07 04:00:00,8,28.9,549.4,538.4
2025-09-07 05:00:00,4,30.0,742.1,625.7
2025-09-07 06:00:00,1,27.9,1252.2,783.5
2025-09-07 07:00:00,9,28.9,723.4,880.3
2025-09-07 08:00:00,6,28.2,571.9,907.9
2025-09-07 09:00:00,4,28.9,855.3,814.5
2025-09-07 10:00:00,9,30.0,917.9,1231.2
2025-09-07 11:00:00,4,29.5,345.8,496.4
2025-09-07 12:00:00,1,28.0,684.9,1061.9
2025-09-07 13:00:00,2,29.2,981.5,760.3
2025-09-07 14:00:00,0,27.9,810.1,1032.7
2025-09-07 15:00:00,6,30.2,1060.0,923.2
2025-09-07 16:00:00,7,27.7,709.8,825.9
2025-09-07 17:00:00,4,27.4,1050.3,1017.6
2025-09-07 18:00:00,6,29.9,937.7,739.9
2025-09-07 19:00:00,4,28.4,872.8,499.6
2025-09-07 20:00:00,1,28.1,629.6,780.8
2025-09-07 21:00:00,8,29.0,1154.2,1242.1
2025-09-07 22:00:00,8,29.7,868.3,850.2
2025-09-07 23:00:00,4,31.0,818.0,545.2
2025-09-08 00:00:00,4,28.8,926.8,1120.3
2025-09-08 01:00:00,8,28.8,869.1,921.3
2025-09-08 02:00:00,8,29.5,681.9,854.8
2025-09-08 03:00:00,4,29.7,1218.4,686.5
2025-09-08 04:00:00,6,28.1,977.9,846.6
2025-09-08 05:00:00,7,29.1,1009.5,1019.9
2025-09-08 06:00:00,2,29.5,1047.5,664.3
2025-09-08 07:00:00,4,29.6,954.6,1076.7
2025-09-08 08:00:00,7,29.0,611.4,654.2
2025-09-08 09:00:00,8,30.1,759.7,945.3
2025-09-08 10:00:00,9,28.5,1007.0,910.3
2025-09-08 11:00:00,0,30.4,664.9,863.0
2025-09-08 12:00:00,2,28.2,886.9,844.8
2025-09-08 13:00:00,3,28.3,978.7,956.4
2025-09-08 14:00:00,8,28.2,956.0,1008.1
2025-09-08 15:00:00,10,29.3,379.6,911.0
2025-09-08 16:00:00,8,30.1,884.6,644.9
2025-09-08 17:00:00,0,29.1,936.9,669.6
2025-09-08 18:00:00,7,30.2,1226.1,523.1
2025-09-08 19:00:00,8,28.5,967.6,1194.9
2025-09-08 20:00:00,8,29.0,721.2,1348.9
2025-09-08 21:00:00,8,29.5,706.7,1024.6
2025-09-08 22:00:00,4,27.2,1092.2,814.2
2025-09-08 23:00:00,6,31.0,1149.1,641.8
2025-09-09 00:00:00,7,28.9,929.1,887.0
2025-09-09 01:00:00,6,29.0,852.0,817.8
2025-09-09 02:00:00,10,29.4,709.2,641.0
2025-09-09 03:00:00,9,30.4,822.1,1013.4
2025-09-09 04:00:00,2,28.7,1039.3,948.9
2025-09-09 05:00:00,9,29.7,901.3,905.6
2025-09-09 06:00:00,9,28.1,792.3,435.7
2025-09-09 07:00:00,2,28.1,927.4,1077.5
2025-09-09 08:00:00,4,29.3,1080.4,714.5
2025-09-09 09:00:00,6,29.7,810.7,1314.0
2025-09-09 10:00:00,4,27.7,941.9,751.3
2025-09-09 11:00:00,5,27.1,847.2,744.2
2025-09-09 12:00:00,8,30.3,994.5,1121.5
2025-09-09 13:00:00,5,28.8,729.2,886.4
2025-09-09 14:00:00,10,29.0,688.4,369.8
2025-09-09 15:00:00,4,28.1,834.0,641.9
2025-09-09 16:00:00,7,30.0,550.7,767.3
2025-09-09 17:00:00,10,30.0,897.7,789.2
2025-09-09 18:00:00,9,29.4,1399.4,987.5
2025-09-09 19:00:00,10,28.5,353.7,563.9
2025-09-09 20:00:00,6,29.3,852.6,896.7
2025-09-09 21:00:00,6,30.9,958.0,938.0
2025-09-09 22:00:00,1,29.0,1029.0,546.7
2025-09-09 23:00:00,2,29.6,929.2,599.6
2025-09-10 00:00:00,5,28.7,518.0,612.9
2025-09-10 01:00:00,8,27.9,737.4,824.3
2025-09-10 02:00:00,8,28.3,518.0,770.4
2025-09-10 03:00:00,6,29.1,1068.5,971.3
2025-09-10 04:00:00,5,29.8,1011.4,842.3
2025-09-10 05:00:00,9,28.2,1127.8,833.1
2025-09-10 06:00:00,1,30.0,1107.0,749.0
2025-09-10 07:00:00,8,28.2,649.3,867.4
2025-09-10 08:00:00,1,27.8,904.6,669.6
2025-09-10 09:00:00,1,29.0,758.4,995.2
2025-09-10 10:00:00,1,29.1,792.1,730.6
2025-09-10 11:00:00,4,29.3,866.4,570.7
2025-09-10 12:00:00,0,29.1,588.6,903.5
2025-09-10 13:00:00,1,29.4,706.8,571.9
2025-09-10 14:00:00,5,29.5,1131.2,741.5
2025-09-10 15:00:00,3,29.8,980.1,803.8
2025-09-10 16:00:00,6,30.0,770.9,1265.3
2025-09-10 17:00:00,7,29.4,1099.1,1073.9
2025-09-10 18:00:00,5,29.2,833.2,867.9
2025-09-10 19:00:00,5,27.7,745.0,738.9
2025-09-10 20:00:00,5,29.6,929.9,844.1
2025-09-10 21:00:00,3,31.2,894.4,579.5
2025-09-10 22:00:00,9,29.8,1203.7,1008.3
2025-09-10 23:00:00,0,28.5,968.9,788.6
2025-09-11 00:00:00,0,27.8,949.6,982.3
2025-09-11 01:00:00,9,28.1,903.2,768.7
2025-09-11 02:00:00,5,28.3,466.6,985.6
2025-09-11 03:00:00,4,28.9,679.2,847.8
2025-09-11 04:00:00,0,29.0,594.7,1014.3
2025-09-11 05:00:00,2,28.9,735.3,938.0
2025-09-11 06:00:00,4,27.9,1394.0,805.4
2025-09-11 07:00:00,10,27.3,830.2,679.7
2025-09-11 08:00:00,7,29.8,967.5,732.2
2025-09-11 09:00:00,8,29.6,620.3,715.9
2025-09-11 10:00:00,9,28.3,254.1,773.8
2025-09-11 11:00:00,6,29.3,1100.5,842.8
2025-09-11 12:00:00,10,26.9,1204.0,896.3
2025-09-11 13:00:00,3,27.2,873.4,1155.6
2025-09-11 14:00:00,7,31.5,745.4,902.8
2025-09-11 15:00:00,7,29.0,1257.9,1065.0
2025-09-11 16:00:00,4,28.7,998.5,680.7
2025-09-11 17:00:00,3,29.1,663.2,635.6
2025-09-11 18:00:00,10,28.8,724.5,1110.7
2025-09-11 19:00:00,7,25.8,1109.4,705.2
2025-09-11 20:00:00,10,27.9,822.2,802.1
2025-09-11 21:00:00,3,30.1,1130.6,932.6
2025-09-11 22:00:00,0,28.8,1160.0,760.4
2025-09-11 23:00:00,2,28.8,1014.0,704.4
2025-09-12 00:00:00,6,28.3,809.1,1215.1
2025-09-12 01:00:00,3,29.1,580.7,913.8
2025-09-12 02:00:00,5,30.3,643.3,803.0
2025-09-12 03:00:00,3,27.8,475.6,1010.1
2025-09-12 04:00:00,1,28.8,571.6,975.5
2025-09-12 05:00:00,2,29.4,661.3,888.4
